term,count
the,141
of,98
and,46
to,33
a,29
in,27
rural,15
that,14
was,13
on,11
has,11
as,11
he,10
is,10
by,10
from,9
new,9
for,9
so,8
weather,8
not,8
his,8
our,8
life,7
s,6
i,6
it,6
but,6
also,6
this,6
which,6
self,5
all,5
york,5
were,5
they,5
many,5
one,5
with,5
williams,4
nature,4
heritage,4
social,4
farmer,4
into,4
are,4
even,4
community,4
at,4
recent,4
political,4
be,4
influence,4
other,3
volume,3
material,3
about,3
affected,3
attitude,3
attitudes,3
national,3
made,3
farm,3
these,3
own,3
en,3
farming,3
most,3
much,3
struggle,3
book,3
little,3
home,3
shows,3
interesting,3
or,3
general,3
been,3
period,3
development,3
part,2
agricultural,2
well,2
seen,2
population,2
gossip,2
wealth,2
far,2
mr,2
field,2
things,2
tendency,2
two,2
conditions,2
fact,2
customs,2
who,2
written,2
second,2
l,2
value,2
t,2
w,2
did,2
sabbath,2
belief,2
regard,2
uncertainty,2
contact,2
long,2
producing,2
only,2
natural,2
more,2
process,2
how,2
itself,2
sociological,2
result,2
whose,2
greater,2
deep,2
states,2
rigid,2
united,2
any,2
until,2
out,2
years,2
what,2
sufficient,2
some,2
traces,2
if,2
crop,2
districts,2
time,2
common,2
their,2
we,2
regions,2
england,2
have,2
them,2
come,2
pioneer,2
where,2
east,2
tern,2
outlook,1
matter,1
e,1
stay,1
there,1
received,1
commoner,1
delineation,1
disapproval,1
cooperation,1
attended,1
pleasure,1
spiritual,1
third,1
beginning,1
marks,1
intellectual,1
movement,1
broadening,1
sturdy,1
adventurous,1
special,1
student,1
men,1
knopf,1
argued,1
inscrutability,1
realization,1
nicholas,1
forecasts,1
bureau,1
inaccuracy,1
example,1
ring,1
scientific,1
distrust,1
roosevelt,1
pie,1
great,1
charm,1
covered,1
wagon,1
among,1
might,1
problems,1
began,1
attention,1
opened,1
methods,1
changes,1
relaxed,1
slightly,1
observance,1
frontiersmen,1
originally,1
sort,1
may,1
falling,1
left,1
condemned,1
rigorously,1
authority,1
parental,1
turn,1
mother,1
children,1
standards,1
homes,1
impose,1
father,1
determination,1
indulgence,1
ton,1
under,1
automobile,1
divides,1
comp,1
forced,1
knew,1
historians,1
heavily,1
drawing,1
lands,1
western,1
sociologists,1
vaguely,1
st,1
readjustment,1
j,1
realized,1
prejudices,1
local,1
extreme,1
characterized,1
revolution,1
first,1
periods,1
course,1
three,1
science,1
probably,1
alfred,1
understanding,1
rather,1
critical,1
influencing,1
judged,1
should,1
conversation,1
topics,1
limited,1
exaggerate,1
adds,1
accuracy,1
its,1
strict,1
very,1
without,1
something,1
say,1
wish,1
contemporary,1
main,1
defines,1
talk,1
subjects,1
sympathy,1
being,1
primarily,1
touched,1
important,1
constitute,1
will,1
books,1
full,1
appear,1
soon,1
subsequent,1
covers,1
present,1
do,1
interest,1
fail,1
can,1
produced,1
yrs,1
during,1
personal,1
research,1
original,1
largely,1
relied,1
author,1
lack,1
due,1
often,1
same,1
than,1
raising,1
successful,1
interested,1
crops,1
market,1
farmers,1
incapacity,1
blames,1
resignation,1
sentiment,1
fostered,1
adversities,1
james,1
ad,1
indecision,1
habitual,1
created,1
pp,1
phases,1
know,1
strengthen,1
wrong,1
selling,1
concentration,1
characteristics,1
him,1
prevalence,1
again,1
standard,1
according,1
live,1
existence,1
essential,1
hut,1
worker,1
must,1
man,1
esteemed,1
character,1
qualities,1
per,1
points,1
storekeepers,1
doctor,1
such,1
producers,1
non,1
services,1
blind,1
favor,1
insistence,1
served,1
int,1
formulas,1
predilection,1
carried,1
law,1
enforcement,1
vigorous,1
vice,1
forms,1
various,1
legislation,1
th,1
morality,1
rigorous,1
resulting,1
restraint,1
towns,1
austere,1
ex,1
equality,1
cities,1
achievement,1
final,1
woman,1
conventional,1
phrases,1
thinking,1
savor,1
leaders,1
worked,1
method,1
individualistic,1
highly,1
tolerance,1
public,1
hard,1
pro,1
lie,1
pronounced,1
keen,1
providence,1
derived,1
prevalent,1
widely,1
system,1
party,1
maintained,1
wore,1
thus,1
partisanship,1
expanding,1
rn,1
business,1
fa,1
brown,1
since,1
prize,1
professor,1
winner,1
edward,1
winter,1
country,1
jane,1
lion,1
lid,1
analysis,1
penetrating,1
narrative,1
formal,1
n,1
o,1
historic,1
villi,1
ll,1
hobart,1
h,1
college,1
bigelow,1
art,1
competition,1
tip,1
settled,1
stabilizing,1
force,1
women,1
nation,1
r,1
p,1
rm,1
thawing,1
profoundly,1
sums,1
anderson,1
study,1
end,1
paragraph,1
beliefs,1
ideas,1
upon,1
climate,1
geography,1
influences,1
galleries,1
big,1
sons,1
texts,1
people,1
incessant,1
necessity,1
forces,1
idea,1
inevitability,1
conviction,1
abiding,1
an,1
rave,1
harshest,1
physique,1
rugged,1
outcome,1
consequent,1
rock,1
above,1
summers,1
hot,1
short,1
winters,1
cold,1
ether,1
effect,1
effort,1
dawn,1
dusk,1
settle,1
use,1
bible,1
spired,1
amer,1
founding,1
rain,1
power,1
europe,1
lower,1
merits,1
dutch,1
fostering,1
brought,1
whether,1
traditional,1
inherited,1
weight,1
added,1
thought,1
religious,1
factors,1
against,1
markets,1
agriculture,1
endorsed,1
proximity,1
analyzed,1
grouped,1
m,1
bat,1
drove,1
brother,1
nor,1
tate,1
means,1
no,1
soil,1
before,1
v,1
painted,1
good,1
right,1
ingenuity,1
through,1
make,1
able,1
upper,1
state,1
property,1
help,1
explain,1
origins,1
likely,1
hence,1
transportation,1
vi,1
member,1
land,1
family,1
airways,1
adjustment,1
old,1
felt,1
dogged,1
still,1
foreign,1
type,1
permeates,1
ed,1
lying,1
re,1
standing,1
tinder,1
better,1
rive,1
studies,1
